scenario_id,sub_experiment_name,model_name,random_seed,train_samples,test_samples,hyperparameters,model_path,train_accuracy,train_f1_weighted,train_f1_macro,train_precision_weighted,train_precision_macro,train_recall_weighted,train_recall_macro,train_top_1_accuracy,train_top_2_accuracy,train_top_3_accuracy,train_top_4_accuracy,train_top_5_accuracy,train_recognition_rate,test_accuracy,test_f1_weighted,test_f1_macro,test_precision_weighted,test_precision_macro,test_recall_weighted,test_recall_macro,test_top_1_accuracy,test_top_2_accuracy,test_top_3_accuracy,test_top_4_accuracy,test_top_5_accuracy,test_recognition_rate
1.2,S1.2_I_1_S2toS1,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_I_1_S2toS1_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7704918032786885,0.7349726775956285,0.7349726775956285,0.7218579234972677,0.7218579234972677,0.7704918032786885,0.7704918032786885,0.7540983606557377,0.8852459016393442,0.8852459016393442,0.9344262295081968,0.9508196721311475,0.7540983606557377
1.2,S1.2_I_2_S2toS1,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_I_2_S2toS1_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8797814207650273,0.8797814207650273,0.8688524590163934,0.8688524590163934,0.9016393442622951,0.9016393442622951,0.9180327868852459,0.9180327868852459,0.9508196721311475,0.9508196721311475,0.9672131147540983,0.9016393442622951
1.2,S1.2_I_3_S2toS1,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_I_3_S2toS1_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8306010928961748,0.8306010928961748,0.819672131147541,0.819672131147541,0.8524590163934426,0.8524590163934426,0.8360655737704918,0.9180327868852459,0.9180327868852459,0.9344262295081968,1.0,0.8360655737704918
1.2,S1.2_T_1_S2toS1,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_T_1_S2toS1_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8497267759562841,0.8497267759562841,0.8333333333333333,0.8333333333333333,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9508196721311475,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.8852459016393442
1.2,S1.2_T_2_S2toS1,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_T_2_S2toS1_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7704918032786885,0.7049180327868851,0.7049180327868851,0.6721311475409836,0.6721311475409836,0.7704918032786885,0.7704918032786885,0.7704918032786885,0.8852459016393442,0.9508196721311475,0.9672131147540983,0.9836065573770492,0.7540983606557377
1.2,S1.2_T_3_S2toS1,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_T_3_S2toS1_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8360655737704918,0.7950819672131147,0.7950819672131147,0.7759562841530054,0.7759562841530054,0.8360655737704918,0.8360655737704918,0.8360655737704918,0.8688524590163934,0.9180327868852459,0.9344262295081968,0.9508196721311475,0.8360655737704918
1.2,S1.2_F_1_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_F_1_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8333333333333333,0.8333333333333333,0.8169398907103824,0.8169398907103824,0.8688524590163934,0.8688524590163934,0.8524590163934426,0.9344262295081968,0.9836065573770492,0.9836065573770492,1.0,0.8524590163934426
1.2,S1.2_F_2_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_F_2_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819672131147541,0.7715846994535519,0.7715846994535519,0.7527322404371586,0.7527322404371586,0.819672131147541,0.819672131147541,0.8032786885245902,0.9344262295081968,0.9508196721311475,0.9836065573770492,0.9836065573770492,0.8032786885245902
1.2,S1.2_F_3_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_F_3_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8333333333333333,0.8333333333333333,0.8169398907103824,0.8169398907103824,0.8688524590163934,0.8688524590163934,0.9016393442622951,0.9344262295081968,0.9672131147540983,0.9836065573770492,1.0,0.8688524590163934
1.2,S1.2_I_1_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_I_1_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819672131147541,0.7770491803278688,0.7770491803278688,0.7581967213114754,0.7581967213114754,0.819672131147541,0.819672131147541,0.7868852459016393,0.8524590163934426,0.9180327868852459,0.9508196721311475,0.9672131147540983,0.7868852459016393
1.2,S1.2_I_2_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_I_2_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8360655737704918,0.8005464480874316,0.8005464480874316,0.7841530054644807,0.7841530054644807,0.8360655737704918,0.8360655737704918,0.8360655737704918,0.9180327868852459,0.9508196721311475,0.9836065573770492,1.0,0.8360655737704918
1.2,S1.2_I_3_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_I_3_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8153005464480875,0.8153005464480875,0.7991803278688525,0.7991803278688525,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.8852459016393442,0.9508196721311475,0.9508196721311475,0.9672131147540983,0.8524590163934426
1.2,S1.2_T_1_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_T_1_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819672131147541,0.7950819672131147,0.7950819672131147,0.7841530054644807,0.7841530054644807,0.819672131147541,0.819672131147541,0.8524590163934426,0.9344262295081968,0.9672131147540983,0.9836065573770492,1.0,0.8032786885245902
1.2,S1.2_T_2_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_T_2_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819672131147541,0.7814207650273225,0.7814207650273225,0.7622950819672131,0.7622950819672131,0.819672131147541,0.819672131147541,0.8032786885245902,0.9180327868852459,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.8032786885245902
1.2,S1.2_T_3_S2toS1,RandomForest,456,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S1.2_T_3_S2toS1_2026-01-25_200552_seed456_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7704918032786885,0.7377049180327869,0.7377049180327869,0.7213114754098361,0.7213114754098361,0.7704918032786885,0.7704918032786885,0.7704918032786885,0.9016393442622951,0.9508196721311475,0.9672131147540983,0.9672131147540983,0.7704918032786885
2.1,S2.1_FtoI_1_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoI_1_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8360655737704918,0.7896174863387978,0.7896174863387978,0.7704918032786885,0.7704918032786885,0.8360655737704918,0.8360655737704918,0.8524590163934426,0.9180327868852459,0.9672131147540983,0.9672131147540983,1.0,0.8360655737704918
2.1,S2.1_FtoI_2_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoI_2_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8360655737704918,0.7978142076502732,0.7978142076502732,0.7814207650273224,0.7814207650273224,0.8360655737704918,0.8360655737704918,0.8524590163934426,0.9508196721311475,0.9508196721311475,0.9672131147540983,0.9836065573770492,0.8360655737704918
2.1,S2.1_FtoI_3_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoI_3_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8360655737704918,0.8360655737704918,0.8224043715846994,0.8224043715846994,0.8688524590163934,0.8688524590163934,0.8688524590163934,0.9508196721311475,0.9672131147540983,0.9672131147540983,0.9836065573770492,0.8524590163934426
2.1,S2.1_FtoT_1_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoT_1_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8469945355191256,0.8469945355191256,0.8278688524590164,0.8278688524590164,0.8852459016393442,0.8852459016393442,0.8688524590163934,0.9180327868852459,0.9508196721311475,1.0,1.0,0.8688524590163934
2.1,S2.1_FtoT_2_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoT_2_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7704918032786885,0.7322404371584699,0.7322404371584699,0.7158469945355193,0.7158469945355193,0.7704918032786885,0.7704918032786885,0.7868852459016393,0.8852459016393442,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.7704918032786885
2.1,S2.1_FtoT_3_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoT_3_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8852459016393442,0.8852459016393442,0.8770491803278688,0.8770491803278688,0.9016393442622951,0.9016393442622951,0.8852459016393442,0.9508196721311475,0.9508196721311475,0.9672131147540983,1.0,0.8688524590163934
2.1,S2.1_ItoT_1_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_ItoT_1_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8688524590163934,0.8688524590163934,0.8524590163934426,0.8524590163934426,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9508196721311475,0.9508196721311475,0.9836065573770492,1.0,0.8852459016393442
2.1,S2.1_ItoT_2_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_ItoT_2_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7704918032786885,0.7240437158469945,0.7240437158469945,0.7049180327868853,0.7049180327868853,0.7704918032786885,0.7704918032786885,0.7868852459016393,0.819672131147541,0.9016393442622951,0.9508196721311475,0.9672131147540983,0.7704918032786885
2.1,S2.1_ItoT_3_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_ItoT_3_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8251366120218578,0.8251366120218578,0.8032786885245902,0.8032786885245902,0.8688524590163934,0.8688524590163934,0.8688524590163934,0.9672131147540983,0.9836065573770492,1.0,1.0,0.8524590163934426
2.1,S2.1_ItoF_1_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_ItoF_1_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8060109289617486,0.8060109289617486,0.7841530054644807,0.7841530054644807,0.8524590163934426,0.8524590163934426,0.8852459016393442,0.9344262295081968,1.0,1.0,1.0,0.8360655737704918
2.1,S2.1_ItoF_2_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_ItoF_2_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7868852459016393,0.7595628415300546,0.7595628415300546,0.7486338797814208,0.7486338797814208,0.7868852459016393,0.7868852459016393,0.819672131147541,0.9016393442622951,0.9344262295081968,0.9344262295081968,0.9836065573770492,0.7540983606557377
2.1,S2.1_ItoF_3_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_ItoF_3_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8360655737704918,0.7896174863387978,0.7896174863387978,0.7704918032786885,0.7704918032786885,0.8360655737704918,0.8360655737704918,0.8524590163934426,0.9016393442622951,0.9508196721311475,0.9672131147540983,0.9836065573770492,0.819672131147541
2.1,S2.1_TtoF_1_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_TtoF_1_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8770491803278688,0.8770491803278688,0.8661202185792349,0.8661202185792349,0.9016393442622951,0.9016393442622951,0.9180327868852459,0.9672131147540983,0.9836065573770492,1.0,1.0,0.8852459016393442
2.1,S2.1_TtoF_2_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_TtoF_2_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9180327868852459,0.8907103825136611,0.8907103825136611,0.8770491803278688,0.8770491803278688,0.9180327868852459,0.9180327868852459,0.9344262295081968,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9180327868852459
2.1,S2.1_TtoF_3_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_TtoF_3_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8032786885245902,0.8032786885245902,0.7786885245901639,0.7786885245901639,0.8524590163934426,0.8524590163934426,0.8688524590163934,0.9344262295081968,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.8524590163934426
2.1,S2.1_TtoI_1_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_TtoI_1_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8114754098360655,0.8114754098360655,0.7923497267759563,0.7923497267759563,0.8524590163934426,0.8524590163934426,0.8360655737704918,0.9508196721311475,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.819672131147541
2.1,S2.1_TtoI_2_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_TtoI_2_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8524590163934426,0.8524590163934426,0.8442622950819673,0.8442622950819673,0.8688524590163934,0.8688524590163934,0.8688524590163934,0.9344262295081968,0.9508196721311475,0.9672131147540983,1.0,0.8524590163934426
2.1,S2.1_TtoI_3_S1toS2,RandomForest,42,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_TtoI_3_S1toS2_2026-01-25_200552_seed42_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8142076502732241,0.8142076502732241,0.7950819672131147,0.7950819672131147,0.8524590163934426,0.8524590163934426,0.8688524590163934,0.9508196721311475,0.9836065573770492,1.0,1.0,0.8524590163934426
2.1,S2.1_FtoI_1_S1toS2,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoI_1_S1toS2_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8114754098360656,0.8114754098360656,0.7923497267759562,0.7923497267759562,0.8524590163934426,0.8524590163934426,0.8360655737704918,0.9672131147540983,1.0,1.0,1.0,0.8360655737704918
2.1,S2.1_FtoI_2_S1toS2,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoI_2_S1toS2_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8360655737704918,0.8360655737704918,0.8278688524590164,0.8278688524590164,0.8524590163934426,0.8524590163934426,0.8360655737704918,0.9016393442622951,0.9508196721311475,0.9836065573770492,0.9836065573770492,0.8360655737704918
2.1,S2.1_FtoI_3_S1toS2,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoI_3_S1toS2_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8360655737704918,0.7896174863387978,0.7896174863387978,0.76775956284153,0.76775956284153,0.8360655737704918,0.8360655737704918,0.8524590163934426,0.9672131147540983,0.9672131147540983,0.9836065573770492,0.9836065573770492,0.8360655737704918
2.1,S2.1_FtoT_1_S1toS2,RandomForest,123,61,61,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True}",scenario_results_rf_only_2026-01-25_200552_early_stop/randomforest_S2.1_FtoT_1_S1toS2_2026-01-25_200552_seed123_early_stop.pkl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8743169398907104,0.8743169398907104,0.860655737704918,0.860655737704918,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9344262295081968,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9016393442622951
